time (sec),ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2),accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2),ref_gyro_x (rad/s),ref_gyro_y (rad/s),ref_gyro_z (rad/s),gyro_x (rad/s),gyro_y (rad/s),gyro_z (rad/s),mag_x (uT),mag_y (uT),mag_z (uT),ref_pos_x (m),ref_pos_y (m),ref_pos_z (m),ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s),ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg),q0 (),q1,q2,q3
2.89,0.0,0.0,-9.7803253359,0.010494978333758722,0.01008922342151416,-9.770461639637325,0.0,0.0,0.0,-3.678375679039862e-06,-3.2648854050343396e-05,0.00015609073852720316,-8.618098231828113e-07,1.3520545449373907e-22,-9.75754039323463e-08,0.0,0.2890000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.9,0.0,0.0,-9.7803253359,0.00948079662958673,0.00968126072651131,-9.769642404985792,0.0,0.0,0.0,0.00014629780613232334,-0.00013207757176051166,1.969676489816726e-05,-8.889858646558685e-07,1.3803002095618192e-22,-8.660175147124394e-08,0.0,0.2900000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.91,0.0,0.0,-9.7803253359,0.009947539350808457,0.010030008580849547,-9.770627753582346,0.0,0.0,0.0,-0.00017859591630527827,-3.43870283345042e-05,7.066932141013525e-05,-9.165597717506238e-07,1.4091342595571448e-22,-7.511054349913073e-08,0.0,0.2910000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.92,0.0,0.0,-9.7803253359,0.009394708204363809,0.010526158059919579,-9.770424226400218,0.0,0.0,0.0,0.00017935547206587027,-5.726648987000837e-05,-9.103824719782118e-05,-9.445399998772023e-07,1.438564766349376e-22,-6.308112844428859e-08,0.0,0.2920000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.93,0.0,0.0,-9.7803253359,0.009773298530848608,0.009643885066435728,-9.770012186360372,0.0,0.0,0.0,-0.00011377435900173668,-7.008257918327177e-05,5.841428356658215e-05,-9.729347392982263e-07,1.4685995318847914e-22,-5.049203975495854e-08,0.0,0.2930000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.94,0.0,0.0,-9.7803253359,0.010180961213248787,0.010313632452291431,-9.770378004297008,0.0,0.0,0.0,0.00015794187628328976,0.00018614520779050868,0.00014122779271254918,-1.0017518855089666e-06,1.4992460510131316e-22,-3.732097640101e-08,0.0,0.2940000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.95,0.0,0.0,-9.7803253359,0.010348680640462472,0.009797366659961886,-9.770369902575169,0.0,0.0,0.0,-0.00012417593660889474,-2.5801197457217034e-06,-0.00015184474728020358,-1.030999007394271e-06,1.5305114711751104e-22,-2.354478357931828e-08,0.0,0.2950000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.96,0.0,0.0,-9.7803253359,0.010123535451414147,0.009763628592163101,-9.770264234344735,0.0,0.0,0.0,-0.00039199319625688454,0.00021552969079712106,-0.0002170039879548517,-1.0606833130694558e-06,1.5624025492830933e-22,-9.139433722310041e-09,0.0,0.2960000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.97,0.0,0.0,-9.7803253359,0.009879901479845736,0.010285151926246664,-9.770622795122435,0.0,0.0,0.0,-0.00015143424466621937,2.775088803067453e-05,-0.00011546166313213651,-1.0908116132847599e-06,1.5949256056452347e-22,5.919992068521419e-09,0.0,0.2970000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.98,0.0,0.0,-9.7803253359,0.010543100860835052,0.010046126336105748,-9.77014282279016,0.0,0.0,0.0,0.00028438563733291394,4.498954324519086e-05,2.109174006174497e-05,-1.1213902822668828e-06,1.628086474781272e-22,2.16593220425712e-08,0.0,0.2980000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.99,0.0,0.0,-9.7803253359,0.010038628783639435,0.01024023653476692,-9.770588814653012,0.0,0.0,0.0,0.00017588746519533937,8.5810532855865e-05,-4.214230025572804e-05,-1.1524252159037093e-06,1.6618904530094416e-22,3.810531112839881e-08,0.0,0.2990000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,0.0,0.0,-9.7803253359,0.009923838807593021,0.009216240515976791,-9.770272647600672,0.0,0.0,0.0,1.2882577744493339e-05,-0.00018157422337538418,0.0002973755690480216,-1.1839217871240833e-06,1.6963422426263985e-22,5.528565742726393e-08,0.0,0.3000000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.01,0.0,0.0,-9.7803253359,0.009772700347005489,0.00939581879450818,-9.770355614981105,0.0,0.0,0.0,-6.634207289672863e-05,-0.00011443651760702781,1.088512328609313e-05,-1.215884798368307e-06,1.731445892553092e-22,7.322901767789862e-08,0.0,0.3010000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.02,0.0,0.0,-9.7803253359,0.010350087183477942,0.00980794108608748,-9.770375533689517,0.0,0.0,0.0,-9.939396283357252e-05,-8.948077727999322e-05,0.00018719390859734417,-1.248318431036025e-06,1.7672047353014744e-22,9.196502156048665e-08,0.0,0.3020000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.03,0.0,0.0,-9.7803253359,0.009711586302426072,0.009922866570064776,-9.770660528844969,0.0,0.0,0.0,-0.00018737520262608308,-0.00018293291000111894,-0.00011361824030977687,-1.2812261917660423e-06,1.8036213200926675e-22,1.1152428458099457e-07,0.0,0.3030000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.04,0.0,0.0,-9.7803253359,0.01005708851802633,0.010122772973378416,-9.770134880635341,0.0,0.0,0.0,-0.00013205240743430143,0.00011627850003652038,4.1915588421359246e-05,-1.314610855461827e-06,1.8406973420102118e-22,1.319384193713936e-07,0.0,0.3040000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.05,0.0,0.0,-9.7803253359,0.009593233465484073,0.00974860119476596,-9.769966010882118,0.0,0.0,0.0,-0.00012270237246304205,8.083674297678189e-05,-0.00034057421331189095,-1.3484744049181123e-06,1.878433567020622e-22,1.5324004514451157e-07,0.0,0.3050000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.06,0.0,0.0,-9.7803253359,0.0095849775831856,0.009831403535647756,-9.769798344021904,0.0,0.0,0.0,-1.57286820913076e-05,-6.342877413820535e-05,2.6060230008365792e-05,-1.3828179669671031e-06,1.9168297527531288e-22,1.754627950648176e-07,0.0,0.3060000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.07,0.0,0.0,-9.7803253359,0.00983898066604356,0.009826207207734996,-9.770425822013719,0.0,0.0,0.0,0.00012051231839916677,6.094414362838721e-05,1.7404071272004095e-06,-1.4176417450052303e-06,1.9558845648729795e-22,1.9864132126009434e-07,0.0,0.3070000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.08,0.0,0.0,-9.7803253359,0.009852440531623893,0.010413396384751033,-9.769990742830883,0.0,0.0,0.0,0.00025767145024319327,3.4946409030893114e-05,4.661057434215879e-05,-1.4529449478241624e-06,1.9955954889526362e-22,2.2281129717456416e-07,0.0,0.3080000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.09,0.0,0.0,-9.7803253359,0.009797966558356925,0.010159870139470324,-9.770726950988152,0.0,0.0,0.0,-7.04550057800262e-05,0.0001459276212396006,0.00014415381711181931,-1.4887257146488884e-06,2.0359587377205177e-22,2.480094169737183e-07,0.0,0.3090000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.1,0.0,0.0,-9.7803253359,0.010237112365785842,0.010117636440074651,-9.770368274785156,0.0,0.0,0.0,0.00014654139756638303,0.00012188189356189664,0.00016895947333536599,-1.524981036291729e-06,2.0769691535770455e-22,2.742733916362691e-07,0.0,0.3100000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.11,0.0,0.0,-9.7803253359,0.009606046503754193,0.009828221720104521,-9.770355227230388,0.0,0.0,0.0,5.639323264841469e-05,0.00022152206335514067,0.00017650805861972742,-1.5617066723651285e-06,2.1186201063071545e-22,3.016419414036265e-07,0.0,0.3110000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.12,0.0,0.0,-9.7803253359,0.009542095589217075,0.01037277720842889,-9.76977449279399,0.0,0.0,0.0,9.732354534349365e-05,0.00018784522803720746,-2.4908183169651717e-05,-1.5988970644792824e-06,2.160903385896089e-22,3.3015478417083216e-07,0.0,0.3120000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.13,0.0,0.0,-9.7803253359,0.010062073651697591,0.010297089949437776,-9.770317354374608,0.0,0.0,0.0,0.0001377134282196044,0.0002540499791818216,5.211572388867976e-05,-1.6365452454047003e-06,2.2038090904267026e-22,3.598526194547661e-07,0.0,0.3130000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.14,0.0,0.0,-9.7803253359,0.009640762839168381,0.010464659031146788,-9.770119368859923,0.0,0.0,0.0,-0.00011086015891504716,0.0001792779706699406,0.00015186339945833346,-1.674642744158147e-06,2.247325509005428e-22,3.9077710746989767e-07,0.0,0.3140000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.15,0.0,0.0,-9.7803253359,0.010611333692997951,0.010424322116558884,-9.770160368287119,0.0,0.0,0.0,-4.122362250793481e-05,0.00010935992211022578,-9.315062046023633e-05,-1.7131794870245072e-06,2.2914389997320376e-22,4.229708428781649e-07,0.0,0.3150000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.16,0.0,0.0,-9.7803253359,0.010310777509151397,0.009607972154628816,-9.770735109034403,0.0,0.0,0.0,9.108737524249789e-05,-5.279262204160225e-06,4.618281215984977e-05,-1.7521436945352077e-06,2.3361338627363953e-22,4.5647732272443297e-07,0.0,0.3160000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.17,0.0,0.0,-9.7803253359,0.009979080380953475,0.010120166392843395,-9.770431315361325,0.0,0.0,0.0,-7.928563446909124e-05,0.0001338666552368103,-0.00010142744761662338,-1.7915217744484683e-06,2.381392208342197e-22,4.91340908052354e-07,0.0,0.3170000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.18,0.0,0.0,-9.7803253359,0.010634186269627807,0.009924757388885447,-9.770256197655776,0.0,0.0,0.0,5.856991307444335e-05,4.872384929998057e-05,4.663107989097054e-05,-1.831298210824687e-06,2.4271938204646277e-22,5.27606778661795e-07,0.0,0.3180000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.19,0.0,0.0,-9.7803253359,0.01063428414283206,0.009605806805130785,-9.770172217479065,0.0,0.0,0.0,6.955297225526305e-05,0.00010207637655303286,-0.00020567893993203362,-1.8714554493105967e-06,2.473516015385773e-22,5.653208804713941e-07,0.0,0.31900000000000023,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.2,0.0,0.0,-9.7803253359,0.010218452025962999,0.0100995430152128,-9.770655667630765,0.0,0.0,0.0,-6.19886772780353e-05,-0.0001026138198197146,1.1793559887215212e-05,-1.911973778783945e-06,2.5203334960919244e-22,6.045298648776988e-07,0.0,0.32000000000000023,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.21,0.0,0.0,-9.7803253359,0.010514887324066599,0.009476078098464515,-9.770370675154679,0.0,0.0,0.0,-9.890381269305504e-05,0.0003417364374953109,0.0001039198081359981,-1.9528312095700784e-06,2.5676182024297e-22,6.452810195466523e-07,0.0,0.32100000000000023,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.22,0.0,0.0,-9.7803253359,0.009908365771529853,0.009572482360151971,-9.769964235308215,0.0,0.0,0.0,0.00011094564422427653,0.00015618129270139367,-9.925547074368798e-05,-1.9940033484635288e-06,2.6153391573682333e-22,6.876221899759748e-07,0.0,0.32200000000000023,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.23,0.0,0.0,-9.7803253359,0.010001082796030831,0.010096215889604276,-9.7700908913132,0.0,0.0,0.0,-0.0001960050141122858,0.00014495702922241393,0.0002652686096425539,-2.0354632708704536e-06,2.663462309751676e-22,7.316016912241167e-07,0.0,0.32300000000000023,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.24,0.0,0.0,-9.7803253359,0.01018978713284962,0.009765537703008436,-9.7703088539604,0.0,0.0,0.0,0.00014596941185164656,-7.589013513369065e-05,-3.4114225558231434e-05,-2.077181390414075e-06,2.711950373963961e-22,7.772682091303142e-07,0.0,0.32400000000000023,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.25,0.0,0.0,-9.7803253359,0.010034766275888613,0.00989494211072876,-9.770186021235844,0.0,0.0,0.0,0.00014037852956829685,-3.966070452302995e-05,0.00010774008673521578,-2.11912532643291e-06,2.760762667027103e-22,8.246706903646711e-07,0.0,0.32500000000000023,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.26,0.0,0.0,-9.7803253359,0.010247243942685997,0.010176313846715399,-9.770401398981898,0.0,0.0,0.0,2.175966180490341e-06,1.8642620784011493e-06,1.9099604028408083e-05,-2.1612597698518183e-06,2.809854943723063e-22,8.73858220635002e-07,0.0,0.32600000000000023,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.27,0.0,0.0,-9.7803253359,0.009834077302110535,0.009793565209333513,-9.770736913139176,0.0,0.0,0.0,4.193982933336912e-05,0.0002211795983605266,-0.0001756360580157088,-2.2035463479862507e-06,2.8591792304264156e-22,9.248798903650122e-07,0.0,0.32700000000000023,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.28,0.0,0.0,-9.7803253359,0.009858083193729565,0.009887115288283257,-9.770529133507704,0.0,0.0,0.0,-0.00013646696123411202,0.0002519136736465971,-0.00012306752414761684,-2.245943488916115e-06,2.9086836584255246e-22,9.777846471843341e-07,0.0,0.32800000000000024,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.29,0.0,0.0,-9.7803253359,0.010145401397189587,0.010174645849154312,-9.770197276783087,0.0,0.0,0.0,-0.0001414099372059326,-6.178135790881963e-05,-9.956139467099034e-05,-2.2884062861494417e-06,2.9583122976122585e-22,1.0326211345316064e-06,0.0,0.32900000000000024,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.3,0.0,0.0,-9.7803253359,0.010664182970148903,0.009904659143252318,-9.769763537358799,0.0,0.0,0.0,0.00018293944616346852,5.634324096538757e-05,-0.00018331541793035393,-2.3308863643835578e-06,3.0080049915294534e-22,1.0894375157507093e-06,0.0,0.33000000000000024,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.31,0.0,0.0,-9.7803253359,0.010374420756833752,0.009075636165502799,-9.770116486582008,0.0,0.0,0.0,0.0002865228143413056,4.1450564288250185e-05,7.4129187348831e-05,-2.3733317472507877e-06,3.0576971948666625e-22,1.148281283008988e-06,0.0,0.33100000000000024,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.32,0.0,0.0,-9.7803253359,0.010167863491520403,0.009943393322508752,-9.770152411523712,0.0,0.0,0.0,-0.000209390472947468,-0.00031648979268658606,0.00019449594154001318,-2.4156867280778992e-06,3.107319814657611e-22,1.209199050488985e-06,0.0,0.33200000000000024,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.33,0.0,0.0,-9.7803253359,0.00993035332862996,0.010246038773912034,-9.770016591850087,0.0,0.0,0.0,-0.00023258825402041358,0.00012204939780160493,4.740430429740057e-05,-2.4578917447233995e-06,3.156799056485526e-22,1.2722363312448364e-06,0.0,0.33300000000000024,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.34,0.0,0.0,-9.7803253359,0.009705026083819353,0.00950043138524888,-9.770243997210247,0.0,0.0,0.0,-0.0001693910964396588,-0.00019638981362298042,-0.0003399732387125194,-2.4998832597237553e-06,3.206056277204371e-22,1.337437297247042e-06,0.0,0.33400000000000024,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.35,0.0,0.0,-9.7803253359,0.009918153006690038,0.009999282129266105,-9.770388600681004,0.0,0.0,0.0,-0.00016967510804943487,1.4255247052197215e-05,0.00016046673850070376,-2.541593647051044e-06,3.2550078457693945e-22,1.4048445221689422e-06,0.0,0.33500000000000024,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.36,0.0,0.0,-9.7803253359,0.009802362177062067,0.00977658257841698,-9.770036731043561,0.0,0.0,0.0,0.00024317897309952973,-0.00020307353177178363,0.00011093495096498035,-2.582951086915709e-06,3.3035650139310116e-22,1.474498706551002e-06,0.0,0.33600000000000024,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.37,0.0,0.0,-9.7803253359,0.00941683451582561,0.009667030974503927,-9.770324991034206,0.0,0.0,0.0,7.070025820938944e-05,2.0441014519256866e-06,8.840054332260664e-05,-2.6238794701506684e-06,3.3516337986778094e-22,1.5464383850698145e-06,0.0,0.33700000000000024,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.38,0.0,0.0,-9.7803253359,0.010099441189830864,0.009972471191288728,-9.770237129416174,0.0,0.0,0.0,0.0002177258730223375,9.313245342362368e-05,-0.0001609332629706182,-2.664298313831903e-06,3.399114878448896e-22,1.6206996157514696e-06,0.0,0.33800000000000024,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.39,0.0,0.0,-9.7803253359,0.009977986057150392,0.009841102765465428,-9.769961175049511,0.0,0.0,0.0,4.074290373515557e-05,0.00011015593765005399,-4.334884175142643e-06,-2.7041226898945923e-06,3.4459035052766625e-22,1.697315651091698e-06,0.0,0.33900000000000025,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.4,0.0,0.0,-9.7803253359,0.01020094717720271,0.01011061731724554,-9.770449193831361,0.0,0.0,0.0,0.00011861547645643362,-0.0002212319920054318,-3.559700911463164e-05,-2.7432631686313913e-06,3.491889435161197e-22,1.7763165911766637e-06,0.0,0.34000000000000025,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.41,0.0,0.0,-9.7803253359,0.01010549754538802,0.01029555482082426,-9.769646645305464,0.0,0.0,0.0,0.00018556739566814417,-5.509466157778589e-05,-0.00010721261785986631,-2.7816257790500272e-06,3.536956879106725e-22,1.8577290190730334e-06,0.0,0.34100000000000025,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.42,0.0,0.0,-9.7803253359,0.0104260768689025,0.009713235253307912,-9.770505621344553,0.0,0.0,0.0,0.00013036839520226708,-0.000301890951707584,2.5039957344115154e-05,-2.819111988151834e-06,3.5809844773408537e-22,1.9415756189163055e-06,0.0,0.34200000000000025,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.43,0.0,0.0,-9.7803253359,0.010716232705257204,0.00991723317002764,-9.770865518817518,0.0,0.0,0.0,6.022657391398286e-05,0.00026390964541796213,0.0001747355773394565,-2.855618701334888e-06,3.6238452994095363e-22,2.0278747773464445e-06,0.0,0.34300000000000025,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.44,0.0,0.0,-9.7803253359,0.010111399401571759,0.009760345204104553,-9.769948341070714,0.0,0.0,0.0,1.178741838916116e-05,6.095106701302185e-05,-9.141217203386098e-05,-2.8910382861501282e-06,3.665406872885704e-22,2.116640169125519e-06,0.0,0.34400000000000025,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.45,0.0,0.0,-9.7803253359,0.009660730422606343,0.009953009766054313,-9.770279865749448,0.0,0.0,0.0,0.00027040290660739,0.00024386920404590828,2.0160139152177716e-05,-2.9252586217287777e-06,3.705531243525805e-22,2.2078803280486666e-06,0.0,0.34500000000000025,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.46,0.0,0.0,-9.7803253359,0.009420810057915584,0.009847904559624962,-9.770748354915384,0.0,0.0,0.0,0.00031140033617423003,-0.00018508528206528048,-0.00012412498097007257,-2.958163176263384e-06,3.744075069788799e-22,2.3015982044766195e-06,0.0,0.34600000000000025,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.47,0.0,0.0,-9.7803253359,0.009439911504841716,0.009864386917744218,-9.770281976418836,0.0,0.0,0.0,-7.597273320448589e-05,-0.00012606328162507953,-8.251203476055043e-05,-2.9896311149218223e-06,3.780889754639304e-22,2.397790711126706e-06,0.0,0.34700000000000025,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.48,0.0,0.0,-9.7803253359,0.00997938735304723,0.010297320721858528,-9.770312480219175,0.0,0.0,0.0,0.00019956598382496438,-0.00021081417538052508,8.144125378067193e-05,-3.0195374406235077e-06,3.815821617598948e-22,2.4964482590343787e-06,0.0,0.34800000000000025,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.49,0.0,0.0,-9.7803253359,0.010150354154887095,0.010211324058082536,-9.770268223054336,0.0,0.0,0.0,-2.2042885678648958e-05,4.5020986004621896e-05,-0.0001744428532569634,-3.047753170049228e-06,3.848712109959824e-22,2.5975542859074954e-06,0.0,0.34900000000000025,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.5,0.0,0.0,-9.7803253359,0.0097012012851638,0.009528476627194174,-9.770390992529272,0.0,0.0,0.0,-6.21481229770284e-05,-0.0003839306833701875,8.462247861354567e-06,-3.074145547240283e-06,3.879398076037412e-22,2.701084779458648e-06,0.0,0.35000000000000026,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.51,0.0,0.0,-9.7803253359,0.010251088722601219,0.009679308802312464,-9.769888053602724,0.0,0.0,0.0,-3.661843559557772e-05,0.00030673150405190045,9.696631196118352e-06,-3.0985782970419817e-06,3.9077120632295095e-22,2.807007798560069e-06,0.0,0.35100000000000026,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.52,0.0,0.0,-9.7803253359,0.010056756941596363,0.010312473480472269,-9.770790257824281,0.0,0.0,0.0,-0.0001971540499283184,5.535788965919284e-05,-5.011486281840896e-05,-3.120911920554987e-06,3.9334826835262483e-22,2.915282995542293e-06,0.0,0.35200000000000026,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.53,0.0,0.0,-9.7803253359,0.009588375171993345,0.009813771676344786,-9.770109981827506,0.0,0.0,0.0,-6.0326996020222725e-05,0.000111320089601568,9.31392088114946e-05,-3.141004034566317e-06,3.9565350288889194e-22,3.0258611431500975e-06,0.0,0.35300000000000026,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.54,0.0,0.0,-9.7803253359,0.009936118008764023,0.010009428406244986,-9.770302627511374,0.0,0.0,0.0,0.0001737401119803428,-3.259079091822138e-05,-0.00035377580909657665,-3.1587097567670923e-06,3.9766911427096397e-22,3.138683670203841e-06,0.0,0.35400000000000026,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.55,0.0,0.0,-9.7803253359,0.01041719770594982,0.010053242255757423,-9.76990312064292,0.0,0.0,0.0,-0.00016721760048610105,-0.00010937464915553673,-8.404235809432555e-05,-3.1738821383107434e-06,3.993770549251929e-22,3.253682210218568e-06,0.0,0.35500000000000026,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.56,0.0,0.0,-9.7803253359,0.00989744310464837,0.010101000413509807,-9.770700586774128,0.0,0.0,0.0,-0.00015973074494570963,0.00010365618153953853,-0.0001166935878889639,-3.1863726449586117e-06,4.0075908426040153e-22,3.3707781676851985e-06,0.0,0.35600000000000026,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.57,0.0,0.0,-9.7803253359,0.010303011779193244,0.010172226617916804,-9.770357133278,0.0,0.0,0.0,-1.85211977786818e-05,1.2723147036615668e-05,0.0001026852215258264,-3.19603168772769e-06,4.0179683362589405e-22,3.4898823069938545e-06,0.0,0.35700000000000026,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.58,0.0,0.0,-9.7803253359,0.009725373573618308,0.010472389538066812,-9.770385870605942,0.0,0.0,0.0,-6.607407733297324e-05,0.0002701312023829995,-0.0002908471746685173,-3.2027092035629833e-06,4.024718773966779e-22,3.610894369312161e-06,0.0,0.35800000000000026,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.59,0.0,0.0,-9.7803253359,0.01028607301009197,0.010705611967480651,-9.769882430437745,0.0,0.0,0.0,-1.5032950867750992e-05,-4.027683341099283e-05,-3.124306791272479e-07,-3.206255286102477e-06,4.027658101938969e-22,3.733702723048085e-06,0.0,0.35900000000000026,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.6,0.0,0.0,-9.7803253359,0.009974765752450772,0.01062701225278024,-9.769818592870097,0.0,0.0,0.0,0.00015631871652483216,0.00016207580675987749,2.787325905856457e-05,-3.2065208660876186e-06,4.026603301855233e-22,3.858184053667009e-06,0.0,0.36000000000000026,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.61,0.0,0.0,-9.7803253359,0.010509368863107252,0.00974867580298594,-9.770408988431328,0.0,0.0,0.0,-0.000380767355091616,-3.077404282695204e-05,0.00020242993905154405,-3.2033584404548293e-06,4.0213732834976513e-22,3.984203099007825e-06,0.0,0.36100000000000027,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.62,0.0,0.0,-9.7803253359,0.010236139626431646,0.01006027649637883,-9.770158444196142,0.0,0.0,0.0,-2.4655867042202317e-05,4.210376846737023e-05,-0.00020722584924482803,-3.1966228484897696e-06,4.0117898350241727e-22,4.111612436216071e-06,0.0,0.36200000000000027,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
