ref_pos_x (m),ref_pos_y (m),ref_pos_z (m)
-1.454000701196491718e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.455000704154372215e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.456000702455639839e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.457000700756907463e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.458000703714787960e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.459000702016055584e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.460000704973936081e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.461000703275203705e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.462000701576471329e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.463000704534351826e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.464000702835619450e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.465000701136887074e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.466000704094767570e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.467000702396035194e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.468000705353915691e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.469000703655183315e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.470000701956450939e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.471000704914331436e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.472000703215599060e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.473000701516866684e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.474000704474747181e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.475000702776014805e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.476000701077282429e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.477000704035162926e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.478000702336430550e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.479000705294311047e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.480000703595578671e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.481000701896846294e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.482000704854726791e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.483000703155994415e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.484000701457262039e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.485000704415142536e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.486000702716410160e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.487000701017677784e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.488000703975558281e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.489000702276825905e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.490000705234706402e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.491000703535974026e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.492000701837241650e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.493000704795122147e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.494000703096389771e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.495000701397657394e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.496000704355537891e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.497000702656805515e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.498000700958073139e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.499000703915953636e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.500000702217221260e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.501000705175101757e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.502000703476369381e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.503000701777637005e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.504000704735517502e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.505000703036785126e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.506000701338052750e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.507000704295933247e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.508000702597200871e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.509000700898468494e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.510000703856348991e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.511000702157616615e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.512000705115497112e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.513000703416764736e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.514000701718032360e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.515000704675912857e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.516000702977180481e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.517000701278448105e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.518000704236328602e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.519000702537596226e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.520000700838863850e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.521000703796744347e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.522000702098011971e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.523000705055892467e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.524000703357160091e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.525000701658427715e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.526000704616308212e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.527000702917575836e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.528000701218843460e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.529000704176723957e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.530000702477991581e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.531000700779259205e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.532000703737139702e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.533000702038407326e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.534000704996287823e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.535000703297555447e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.536000701598823071e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.537000704556703568e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.538000702857971191e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.539000701159238815e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.540000704117119312e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.541000702418386936e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.542000700719654560e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.543000703677535057e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.544000701978802681e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.545000704936683178e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.546000703237950802e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.547000701539218426e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.548000704497098923e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.549000702798366547e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.550000701099634171e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.551000704057514668e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.552000702358782291e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.553000705316662788e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.554000703617930412e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.555000701919198036e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.556000704877078533e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.557000703178346157e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.558000701479613781e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.559000704437494278e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.560000702738761902e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.561000701040029526e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.562000703997910023e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.563000702299177647e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.564000705257058144e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.565000703558325768e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.566000701859593391e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.567000704817473888e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.568000703118741512e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.569000701420009136e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.570000704377889633e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.571000702679157257e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.572000700980424881e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.573000703938305378e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.574000702239573002e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.575000705197453499e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.576000703498721123e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.577000701799988747e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.578000704757869244e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.579000703059136868e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.580000701360404491e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.581000704318284988e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.582000702619552612e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.583000700920820236e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.584000703878700733e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.585000702179968357e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.586000705137848854e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.587000703439116478e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.588000701740384102e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.589000704698264599e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.590000702999532223e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.591000701300799847e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.592000704258680344e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.593000702559947968e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.594000700861215591e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.595000703819096088e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.596000702120363712e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.597000705078244209e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.598000703379511833e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.599000701680779457e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.600000704638659954e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.601000702939927578e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.602000701241195202e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.603000704199075699e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.604000702500343323e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.605000700801610947e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.606000703759491444e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.607000702060759068e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.608000705018639565e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.609000703319907188e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.610000701621174812e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.611000704579055309e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.612000702880322933e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.613000701181590557e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.614000704139471054e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.615000702440738678e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.616000700742006302e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.617000703699886799e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.618000702001154423e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.619000704959034920e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.620000703260302544e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.621000701561570168e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.622000704519450665e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.623000702820718288e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.624000701121985912e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.625000704079866409e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.626000702381134033e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.627000705339014530e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.628000703640282154e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.629000701941549778e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.630000704899430275e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.631000703200697899e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.632000701501965523e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.633000704459846020e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.634000702761113644e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.635000701062381268e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.636000704020261765e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.637000702321529388e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.638000705279409885e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.639000703580677509e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.640000701881945133e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.641000704839825630e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.642000703141093254e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.643000701442360878e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.644000704400241375e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.645000702701508999e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.646000701002776623e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.647000703960657120e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.648000702261924744e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.649000705219805241e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.650000703521072865e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.651000701822340488e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.652000704780220985e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.653000703081488609e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.654000701382756233e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.655000704340636730e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.656000702641904354e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.657000700943171978e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.658000703901052475e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.659000702202320099e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.660000705160200596e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.661000703461468220e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.662000701762735844e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.663000704720616341e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.664000703021883965e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.665000701323151588e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.666000704281032085e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.667000702582299709e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.668000700883567333e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.669000703841447830e-01,1.273380639031529427e-01,0.000000000000000000e+00
