ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
-1.000000000000000021e-02,2.150411971054008732e-11,0.000000000000000000e+00
-1.000000000000000021e-02,1.935383531555398473e-11,0.000000000000000000e+00
-1.000000000000000021e-02,1.741857891597728116e-11,0.000000000000000000e+00
-1.000000000000000021e-02,1.567684771226904059e-11,0.000000000000000000e+00
-1.000000000000000021e-02,1.410928829666399491e-11,0.000000000000000000e+00
-1.000000000000000021e-02,1.269848349035182413e-11,0.000000000000000000e+00
-1.000000000000000021e-02,1.142876138511691917e-11,0.000000000000000000e+00
-1.000000000000000021e-02,1.028601326676234333e-11,0.000000000000000000e+00
-1.000000000000000021e-02,9.257538183886387092e-12,0.000000000000000000e+00
-1.000000000000000021e-02,8.331909721119605304e-12,0.000000000000000000e+00
-1.000000000000000021e-02,7.498842772361872196e-12,0.000000000000000000e+00
-1.000000000000000021e-02,6.749082518479913206e-12,0.000000000000000000e+00
-1.000000000000000021e-02,6.074297845896940256e-12,0.000000000000000000e+00
-1.000000000000000021e-02,5.466992528750684644e-12,0.000000000000000000e+00
-1.000000000000000021e-02,4.920416411051424286e-12,0.000000000000000000e+00
-1.000000000000000021e-02,4.428498793300510411e-12,0.000000000000000000e+00
-1.000000000000000021e-02,3.985772937324687358e-12,0.000000000000000000e+00
-1.000000000000000021e-02,3.587318334678817273e-12,0.000000000000000000e+00
-1.000000000000000021e-02,3.228711856832793113e-12,0.000000000000000000e+00
-1.000000000000000021e-02,2.905965582682161509e-12,0.000000000000000000e+00
-1.000000000000000021e-02,2.615495712303432585e-12,0.000000000000000000e+00
-1.000000000000000021e-02,2.354069276248897999e-12,0.000000000000000000e+00
-1.000000000000000021e-02,2.118786371978235743e-12,0.000000000000000000e+00
-1.000000000000000021e-02,1.907031314045430418e-12,0.000000000000000000e+00
-1.000000000000000021e-02,1.716454870530374603e-12,0.000000000000000000e+00
-1.000000000000000021e-02,1.544934295009984911e-12,0.000000000000000000e+00
-1.000000000000000021e-02,1.390564444774004589e-12,0.000000000000000000e+00
-1.000000000000000021e-02,1.251631135472412539e-12,0.000000000000000000e+00
-1.000000000000000021e-02,1.126593377547029135e-12,0.000000000000000000e+00
-1.000000000000000021e-02,1.014056730878924631e-12,0.000000000000000000e+00
-1.000000000000000021e-02,9.127733047884209789e-13,0.000000000000000000e+00
-1.000000000000000021e-02,8.216195535745970294e-13,0.000000000000000000e+00
-1.000000000000000021e-02,7.395829538389949542e-13,0.000000000000000000e+00
-1.000000000000000021e-02,6.657486818093235477e-13,0.000000000000000000e+00
-1.000000000000000021e-02,5.992996133394587309e-13,0.000000000000000000e+00
-1.000000000000000021e-02,5.394941194489507661e-13,0.000000000000000000e+00
-1.000000000000000021e-02,4.856705072151231568e-13,0.000000000000000000e+00
-1.000000000000000021e-02,4.372292562046783085e-13,0.000000000000000000e+00
-1.000000000000000021e-02,3.936330184736976291e-13,0.000000000000000000e+00
-1.000000000000000021e-02,3.543932958913461408e-13,0.000000000000000000e+00
-1.000000000000000021e-02,3.190793219240691191e-13,0.000000000000000000e+00
-1.000000000000000021e-02,2.872958571751001660e-13,0.000000000000000000e+00
-1.000000000000000021e-02,2.586920711686576470e-13,0.000000000000000000e+00
-1.000000000000000021e-02,2.329482196736495050e-13,0.000000000000000000e+00
-1.000000000000000021e-02,2.097800855957717313e-13,0.000000000000000000e+00
-1.000000000000000021e-02,1.889256563012127747e-13,0.000000000000000000e+00
-1.000000000000000021e-02,1.701584462929491325e-13,0.000000000000000000e+00
-1.000000000000000021e-02,1.532697336423512634e-13,0.000000000000000000e+00
-1.000000000000000021e-02,1.380685599891836119e-13,0.000000000000000000e+00
-1.000000000000000021e-02,1.243861714337031817e-13,0.000000000000000000e+00
-1.000000000000000021e-02,1.120715776445609499e-13,0.000000000000000000e+00
-1.000000000000000021e-02,1.009915518588018801e-13,0.000000000000000000e+00
-1.000000000000000021e-02,9.101730820556948281e-14,0.000000000000000000e+00
-1.000000000000000021e-02,8.204226527449971380e-14,0.000000000000000000e+00
-1.000000000000000021e-02,7.396428254732707582e-14,0.000000000000000000e+00
-1.000000000000000021e-02,6.669454218208154878e-14,0.000000000000000000e+00
-1.000000000000000021e-02,6.014866722889163440e-14,0.000000000000000000e+00
-1.000000000000000021e-02,5.426004430627980183e-14,0.000000000000000000e+00
-1.000000000000000021e-02,4.895761914067005521e-14,0.000000000000000000e+00
-1.000000000000000021e-02,4.418810102688037867e-14,0.000000000000000000e+00
-1.000000000000000021e-02,3.989375836763027241e-14,0.000000000000000000e+00
-1.000000000000000021e-02,3.603018224193472639e-14,0.000000000000000000e+00
-1.000000000000000021e-02,3.255296372880873686e-14,0.000000000000000000e+00
-1.000000000000000021e-02,2.942213479936579668e-14,0.000000000000000000e+00
-1.000000000000000021e-02,2.660660920891639818e-14,0.000000000000000000e+00
-1.000000000000000021e-02,2.407085982067254026e-14,0.000000000000000000e+00
-1.000000000000000021e-02,2.178824128204321816e-14,0.000000000000000000e+00
-1.000000000000000021e-02,1.973654913253593001e-14,0.000000000000000000e+00
-1.000000000000000021e-02,1.788913801955967105e-14,0.000000000000000000e+00
-1.000000000000000021e-02,1.622380348262193623e-14,0.000000000000000000e+00
-1.000000000000000021e-02,1.472722284542722320e-14,0.000000000000000000e+00
-1.000000000000000021e-02,1.338163253958153454e-14,0.000000000000000000e+00
-1.000000000000000021e-02,1.216926899669086341e-14,0.000000000000000000e+00
-1.000000000000000021e-02,1.107680954045970900e-14,0.000000000000000000e+00
-1.000000000000000021e-02,1.009537238669107182e-14,0.000000000000000000e+00
-1.000000000000000021e-02,9.211634859089446326e-15,0.000000000000000000e+00
-1.000000000000000021e-02,8.416715173457834622e-15,0.000000000000000000e+00
-1.000000000000000021e-02,7.701731545599234062e-15,0.000000000000000000e+00
-1.000000000000000021e-02,7.057802191316642796e-15,0.000000000000000000e+00
-1.000000000000000021e-02,6.476045326413060548e-15,0.000000000000000000e+00
-1.000000000000000021e-02,5.952020058789986787e-15,0.000000000000000000e+00
-1.000000000000000021e-02,5.481285496348920193e-15,0.000000000000000000e+00
-1.000000000000000021e-02,5.059400746991361023e-15,0.000000000000000000e+00
-1.000000000000000021e-02,4.677484026520307425e-15,0.000000000000000000e+00
-1.000000000000000021e-02,4.335535334935758612e-15,0.000000000000000000e+00
-1.000000000000000021e-02,4.029113780139215627e-15,0.000000000000000000e+00
-1.000000000000000021e-02,3.753778470032177152e-15,0.000000000000000000e+00
-1.000000000000000021e-02,3.505088512516141866e-15,0.000000000000000000e+00
-1.000000000000000021e-02,3.278603015492609632e-15,0.000000000000000000e+00
-1.000000000000000021e-02,3.074321978961580845e-15,0.000000000000000000e+00
-1.000000000000000021e-02,2.892245402923055109e-15,0.000000000000000000e+00
-1.000000000000000021e-02,2.727932395278532288e-15,0.000000000000000000e+00
-1.000000000000000021e-02,2.581382956028011593e-15,0.000000000000000000e+00
-1.000000000000000021e-02,2.448156193072992493e-15,0.000000000000000000e+00
-1.000000000000000021e-02,2.328252106413475776e-15,0.000000000000000000e+00
-1.000000000000000021e-02,2.221670696049460653e-15,0.000000000000000000e+00
-1.000000000000000021e-02,2.123971069882446594e-15,0.000000000000000000e+00
-1.000000000000000021e-02,2.035153227912433992e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.955217170139422847e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.884162896563412765e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.821990407184404141e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.764258809903896048e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.710968104721888487e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.666559183736882186e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.626591154850376613e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.591064018062371573e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.555536881274366532e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.524450636584862220e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.497805283993858439e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.471159931402854658e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.448955470910351606e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.431191902516349086e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.413428334122346566e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.395664765728344045e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.382342089432842056e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.369019413137340265e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.355696736841838276e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.346814952644837015e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.337933168447835952e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.329051384250834692e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.320169600053833432e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.311287815856832172e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.306846923758331443e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.302406031659830912e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.297965139561330183e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.293524247462829651e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.289083355364328923e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.284642463265828391e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.280201571167327662e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.275760679068827131e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.271319786970326402e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
-1.000000000000000021e-02,1.266878894871825871e-15,0.000000000000000000e+00
