accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
3.121588183436871822e-03,4.578770847476843278e-03,-9.793253485870067720e+00
-4.160278633391044367e-03,1.471856416561399426e-03,-9.791243835331670198e+00
-5.585169753717349021e-03,7.904744210753026148e-03,-9.798823436397409381e+00
2.641474072233726371e-03,-3.367764636656845386e-03,-9.794372913692928506e+00
1.900148678264222072e-03,8.179615953860032733e-04,-9.797573460527654987e+00
6.748405227037773853e-03,4.304842634138484475e-03,-9.799254005141902368e+00
-2.576475370385000827e-03,-4.853004502972413023e-03,-9.799956916579874999e+00
3.360687495227998155e-03,-7.947438191652176145e-03,-9.796193074758622998e+00
1.257986623680051072e-04,-2.719568223536597117e-03,-9.790961220277585753e+00
1.080772325770869725e-03,-4.914258591379260140e-03,-9.802158261554437146e+00
1.722869149134009315e-03,4.765993164486764973e-03,-9.785984748268733213e+00
-3.454338334478825219e-03,2.183470333215971598e-03,-9.791679941942408760e+00
2.198677243606889011e-03,8.473504879442879389e-03,-9.795634408746630939e+00
7.083885714100087057e-03,2.814903762501254954e-03,-9.800156317392014316e+00
-8.239318377855246039e-03,1.091672839764802616e-02,-9.795828717454554635e+00
3.152788708161707995e-04,-3.971483171309950211e-03,-9.800266582915460489e+00
-8.438755284146644622e-03,-1.293969046594292162e-02,-9.797757309252697056e+00
-1.014659450646152039e-02,4.823958785347255696e-03,-9.785434310026396076e+00
3.950334363441009716e-03,5.878968699765977843e-04,-9.794123781084014269e+00
-2.030480125597641967e-03,-1.174374464366179788e-03,-9.808469438924245054e+00
-5.359716400808726966e-03,-1.525857530881937244e-04,-9.799183283752553209e+00
6.676517408099318963e-03,1.047324088398737850e-03,-9.798773045175709129e+00
2.516058073451975675e-03,-2.280579349049756139e-03,-9.791946215663999808e+00
2.362341236139650809e-03,-8.518908370547806364e-03,-9.794384883612819337e+00
4.711792732662894133e-03,2.157105468866972464e-03,-9.786458566774328460e+00
1.022923904709874742e-03,5.389960671329714972e-03,-9.781138371367450901e+00
2.508938404140087335e-03,-2.552490696485160485e-03,-9.793197818494705942e+00
1.895852128669117849e-03,8.886246813701278221e-04,-9.797479819901385056e+00
5.509690707118754423e-03,-2.335973321519904319e-03,-9.796317939945122788e+00
-7.035746991629975890e-03,6.246427155899405073e-03,-9.786764455540593488e+00
-1.755500863443610346e-03,-1.614401435892548085e-03,-9.794303868835610771e+00
-1.111632968800975278e-02,-7.170345124142482596e-03,-9.795878093717480084e+00
8.867142165295282023e-05,-1.140464011044003707e-03,-9.793006691711758194e+00
-4.369298124010705109e-03,-2.041019437027854697e-03,-9.795429257997147587e+00
-2.278129973825562175e-04,-3.866857622588097416e-03,-9.795691836250805196e+00
4.970339789961151881e-03,-6.066881563926560493e-03,-9.793357634409968426e+00
-4.743479700611665569e-04,1.715272735098658050e-03,-9.792772400155245194e+00
6.384840429280338840e-03,5.523400889715651338e-03,-9.796899455454267880e+00
-3.590922262557874178e-03,-1.757445629325656098e-03,-9.799018956159370575e+00
-7.352114985768676628e-03,-6.490557237573695189e-05,-9.797536530719282766e+00
2.036583500432850012e-04,7.514748115112462445e-04,-9.797024732793241597e+00
-3.544867544477967210e-03,6.325470354722648528e-03,-9.798436936963163646e+00
-6.547726119008506415e-03,3.957336890415547384e-03,-9.802080701378907079e+00
-4.254867060301478071e-03,4.435881662356667803e-03,-9.786886696209446512e+00
9.333445840239788446e-03,1.636431319980716443e-03,-9.797651075327426184e+00
-2.100012002654451371e-03,4.752695640060173622e-03,-9.795849317181522409e+00
6.207112677287696285e-03,-4.938798349213388561e-03,-9.794632546057661315e+00
2.529029373349481560e-04,1.526277654596375081e-03,-9.799509809246030656e+00
-9.571370135464569301e-03,-1.175723770337390624e-02,-9.792898069506573933e+00
5.177766240917822463e-03,6.491041488793756900e-04,-9.796804955791445835e+00
-1.761128205105583211e-02,9.772964912600927748e-05,-9.795770571650937342e+00
4.012824191225417350e-03,-7.359102448351501936e-04,-9.788844701006521376e+00
3.842814683933778053e-03,1.989787291092606422e-03,-9.791672547680750682e+00
-7.106660478337287201e-03,-5.337104554498282860e-03,-9.793526275074606602e+00
6.390227785808173799e-03,-4.395600463182840548e-03,-9.795059776138804963e+00
5.858955926659468913e-05,-2.570390832886477756e-03,-9.793435833757836662e+00
-2.711544493035660235e-03,2.679512620323266057e-03,-9.786583008051836785e+00
-4.012974646323732263e-03,-5.250629269045201195e-04,-9.791496445510031066e+00
-1.091767727005237346e-02,-5.394965652542507706e-03,-9.785650760856546171e+00
1.167129771516763276e-03,2.922661304735180241e-03,-9.797451902367257048e+00
4.866671121565964257e-03,1.751556725932058205e-03,-9.788972154344378396e+00
-5.578849252145383006e-03,-7.690835677921403941e-03,-9.787381792220706700e+00
4.924414236199231402e-03,6.563823041018019590e-03,-9.802939018810908678e+00
1.289143096789310047e-03,2.572517262831719356e-03,-9.789360533815193222e+00
3.909513760629702655e-04,6.338633304717162728e-03,-9.802113091398998890e+00
2.608027570949593511e-05,9.227765311637995543e-03,-9.794061047905094242e+00
-5.716121020265516051e-03,6.556663102035810908e-04,-9.790688703586544861e+00
5.153333767517240260e-03,-4.394382603634289751e-03,-9.790107976140566493e+00
5.111515272985668427e-03,2.598253640175674211e-03,-9.789648922294453826e+00
1.155644767819915229e-03,2.462456737206728842e-03,-9.796611003653708849e+00
-4.905398557591489524e-03,-1.087703121317346120e-03,-9.794510478586369473e+00
-2.277792873011677544e-03,-1.462737604638771538e-03,-9.792397950237674564e+00
-5.426581881941851780e-03,5.431139412977967554e-03,-9.785186374234196904e+00
1.894304831373470367e-03,2.907127161481115173e-03,-9.782374502466856470e+00
-3.757566604529294189e-03,4.350528267319320533e-03,-9.789304522999699998e+00
7.156259721027151931e-03,8.627178152442715672e-03,-9.789524053068161535e+00
-5.494751021025623058e-04,-2.192417759887760678e-03,-9.786208652056018309e+00
4.512912538227888473e-03,-3.310683231704406558e-03,-9.788735996013697260e+00
-7.734414098688520249e-03,-6.609842741923837792e-03,-9.791945952950809939e+00
-5.218424645855247908e-03,3.650997746930857019e-03,-9.800847419157561191e+00
-3.137720351680489943e-03,-3.053157917305562158e-03,-9.789761719796670647e+00
-3.004226824940987080e-03,-7.483624491295177636e-03,-9.797247507393748833e+00
4.007939847397155343e-03,-1.245548158920791858e-03,-9.798993495051588454e+00
8.788594153132732456e-03,-7.591124371613814682e-04,-9.799562225659304460e+00
7.563742741591329179e-03,8.509414883087783321e-03,-9.790791463739918044e+00
6.038355211745681343e-03,-2.620754445482928637e-03,-9.787383212581246994e+00
-8.997380281208208763e-03,-2.677643835097769749e-04,-9.791708879133313559e+00
-2.060068476409474339e-03,3.943419137443062231e-03,-9.789729954764649023e+00
1.036475608761212256e-03,7.248620200742805081e-04,-9.799775678376988708e+00
7.647743522654925664e-04,2.472460400047914175e-03,-9.799376196511616399e+00
3.048711679148011656e-03,3.786554788174257332e-03,-9.795073586507776042e+00
-7.243599414325984850e-03,2.906645458292082904e-03,-9.789027870885677274e+00
3.731372806441388221e-03,2.880261386900451626e-03,-9.790016537918877049e+00
-3.471464391383115647e-03,-8.222675262679130653e-03,-9.790734126646054136e+00
-4.800692240228569309e-03,-1.006289361863272854e-04,-9.794791084155500371e+00
6.465075866211013322e-03,7.001923561903220091e-04,-9.789371226956150807e+00
3.995207796442693665e-03,5.077232384652147689e-04,-9.791530924342920272e+00
-9.675451843455400202e-04,-2.397563995690007131e-03,-9.791330005718739571e+00
2.347716786810522243e-03,3.827389513598317573e-03,-9.801475650293173913e+00
8.860121422243071336e-04,-5.929230635895690882e-03,-9.798809805726289568e+00
6.208996371944870349e-03,9.161099959837448042e-03,-9.795311016427900697e+00
-3.295412437786221505e-03,5.779362531579043932e-04,-9.782107475049819811e+00
-3.738434561124758318e-03,4.942236729689492881e-03,-9.807249322644107536e+00
1.159607395518748394e-03,4.454465043034850974e-04,-9.797695678000023278e+00
-1.130413309054187875e-03,5.361474378594899975e-03,-9.790792843017268154e+00
-3.788349671150662273e-03,2.983711289229686644e-03,-9.787362568522803841e+00
2.812118829902519705e-03,-7.030553101271221593e-03,-9.792368640795437784e+00
4.100577036977048916e-04,-3.879364212480515550e-03,-9.806133829733218121e+00
-1.429540681815834454e-03,-3.060720169502370320e-03,-9.800388825226804101e+00
2.179789508805946713e-03,-5.604351776087392739e-03,-9.792847123213860527e+00
-1.322015428211182828e-02,-4.863164613658828728e-04,-9.794515499189435204e+00
-2.663821692362147893e-03,4.278326928659988149e-03,-9.797402106196331673e+00
4.531859937045426556e-03,3.911612470385063441e-03,-9.799694341269971076e+00
-3.625583736872439733e-03,2.892663889504210051e-03,-9.794232653165042990e+00
-4.851442008703190918e-04,3.467026331531558939e-03,-9.791781819627287220e+00
-1.007200082680770499e-02,-5.454068365965011184e-03,-9.789704584439311574e+00
5.524967506193636906e-03,1.055266756923568762e-04,-9.785919043313249688e+00
-8.540366601996111570e-03,-8.294629173568414393e-03,-9.795646986625845543e+00
4.748102677390448126e-03,1.776296376623537170e-03,-9.784433325084666677e+00
-3.006320540076516321e-03,-6.561509123320853620e-03,-9.794860525108816773e+00
-5.767607440323324793e-03,-5.158702032463330020e-03,-9.798391555642272266e+00
5.204023254363032269e-04,-5.686228182896884906e-03,-9.800571341084120647e+00
1.346542723146649558e-02,1.842443855575387913e-03,-9.799547111656575993e+00
-4.141716838607699489e-04,2.743212841095039401e-04,-9.795392242186872878e+00
-1.843590724668345065e-03,-8.907741021078249821e-05,-9.801559700793941232e+00
-5.370453230647551698e-04,-6.145514651107360227e-03,-9.794237295028626278e+00
5.124955477323678461e-03,4.895200913771984019e-03,-9.799668613988961496e+00
1.279691076509615602e-03,2.326951093501543593e-03,-9.797911840333894062e+00
3.230593333861637041e-03,5.589014745480688036e-04,-9.788981680759674120e+00
5.281624947540251511e-03,7.092024604488723124e-04,-9.792424458435522894e+00
3.628795749405779817e-03,4.000754906911765767e-03,-9.794132348782216724e+00
1.007844366067065693e-03,2.984497792747907267e-03,-9.791886264993911126e+00
6.150944283491759784e-03,-5.276769020418480005e-03,-9.796401506143860516e+00
-1.313399711246886941e-03,4.121130091163914717e-03,-9.792404180371281797e+00
1.050330646012559085e-02,1.777371413611962417e-03,-9.787073331627668793e+00
1.259981453067766932e-02,-4.468304212765948288e-03,-9.795168405101746245e+00
-2.018382090177431483e-03,6.041324422318671179e-03,-9.790853815927576420e+00
2.124577087741385661e-03,-1.277350554178190330e-03,-9.789132715975362942e+00
-8.155465634208859671e-03,-5.373096814852163124e-03,-9.797093345671736841e+00
-2.173687957282472143e-03,-1.602036169388945620e-03,-9.793144629396353551e+00
-5.271562132944874329e-03,-4.602122016590658692e-03,-9.794811576866042202e+00
5.242188725457362641e-03,-5.975058086276025492e-03,-9.796789650701951402e+00
-6.491282254612199074e-04,-6.223818904678813518e-03,-9.795567044383222566e+00
-3.664981917219784814e-03,1.976021774265296414e-04,-9.794199506307441183e+00
-1.157685542895966341e-03,-6.763992552141536406e-03,-9.795182357086090974e+00
1.304562989597347206e-03,1.693736180484433111e-03,-9.790996442103319097e+00
-5.784531209185653916e-03,-3.015343336655294977e-03,-9.803715980397646135e+00
1.258110220689199338e-03,-1.734510655585551212e-03,-9.791327717201387060e+00
4.583954593044100266e-03,-1.725818012066440569e-03,-9.809846447237699607e+00
-8.041148016631108732e-04,3.213955209523580454e-03,-9.792607822508763604e+00
2.847627531977465262e-03,1.472667384519865154e-03,-9.785701424140796689e+00
4.010458971646584212e-04,-7.274615046349098071e-04,-9.795972029569533390e+00
4.087469966301039009e-03,4.625368594542850887e-05,-9.796393395177583230e+00
1.209106378023094537e-03,6.376967562325332878e-03,-9.792341788678610826e+00
8.878642740390298507e-03,7.749777131616709946e-03,-9.799976533332875661e+00
-1.888080870583108955e-03,2.161520171948913983e-03,-9.792587193773400145e+00
-1.402060339901408780e-03,1.716058129376018268e-03,-9.783068217914376419e+00
-1.515741408482207181e-03,9.333775754216332501e-03,-9.800388280347796410e+00
-4.684017188400060698e-03,1.427152482531158194e-02,-9.793873550224667213e+00
-4.200512475387388305e-03,-6.789402903380529174e-04,-9.796188529971132652e+00
2.177265205523078000e-03,5.878341704694718846e-03,-9.787293170358605465e+00
2.958424954568187812e-03,2.739855468945545723e-04,-9.789106752674166856e+00
-1.100922287953143075e-04,-3.699398639630573776e-03,-9.803639803555013188e+00
1.200336830417011481e-02,2.465472634052500844e-03,-9.794845534915065599e+00
3.575937708788534761e-03,2.996853557903974164e-03,-9.793473893168595623e+00
1.084815880777208370e-02,-3.184368128549145479e-05,-9.800101694538431829e+00
1.060784730210293869e-03,7.088072326203867686e-03,-9.800628185835421391e+00
-3.850385362479266226e-03,-4.823057260631401395e-03,-9.797942644112033861e+00
-6.174230047692776981e-03,-5.985086903368912366e-03,-9.795600161882418888e+00
7.126314022119909983e-03,3.176945561891638282e-03,-9.787166098166643735e+00
5.022318780459106638e-03,-9.200409429475509947e-04,-9.799884393248445846e+00
-8.417397106382586191e-04,1.573174183561420721e-03,-9.788896112905113966e+00
5.367372271451870125e-03,-3.044868798079354393e-03,-9.796074767526993909e+00
1.041309001419316082e-03,7.376257885593651142e-03,-9.794100753101028900e+00
1.238557706777344055e-03,-2.703993812342301521e-03,-9.798691733568215767e+00
3.276074688782289906e-04,2.413286796860854809e-03,-9.797348216788259734e+00
9.647210853613388554e-04,2.754852913130343816e-03,-9.784362287442931461e+00
-9.182106879627369416e-04,1.712203601794400369e-03,-9.800647473996839665e+00
-6.780685420078767615e-03,-9.493496841400652850e-03,-9.804509461174838236e+00
-1.758043374704376183e-03,-2.567767853218875639e-03,-9.800589823570977188e+00
-7.789578260630990875e-03,-8.189747434190836756e-03,-9.806093130002755842e+00
-6.126506220309250322e-03,1.567250583677856765e-03,-9.791004336115245010e+00
4.191032795751665541e-04,-1.944886655502342130e-04,-9.798410785501637577e+00
2.143837921850494811e-03,-6.793109048003794816e-03,-9.799704678638242683e+00
5.553005549472730083e-03,3.094916403138396003e-03,-9.794811562544019523e+00
-2.965041181296552281e-03,4.740629693274531209e-03,-9.794850779257551210e+00
-9.001423117961164858e-03,3.002915760224452498e-03,-9.799312206036697503e+00
-6.807682508116529550e-03,9.034679438474075078e-03,-9.789829068810515622e+00
6.590057785014574038e-03,-2.032637449223934859e-03,-9.798400734481013785e+00
-1.496351587265951294e-03,-8.499649346231971658e-03,-9.797581250944627840e+00
1.523904230484445085e-03,5.716581403125865248e-03,-9.792709451639183271e+00
-3.537289546987652106e-03,5.794309594252916281e-04,-9.794121944678609637e+00
-2.424388519248238134e-03,-1.738912680268546907e-04,-9.795298356373328019e+00
8.852322432808711755e-03,1.516859898523436169e-03,-9.791354556456829172e+00
5.708778399503967524e-03,-3.898569348303036752e-03,-9.795760402864765126e+00
-3.633992274229519252e-03,-3.964992855314683311e-03,-9.793916786051550361e+00
-3.246998579529135906e-04,2.501497355820208896e-03,-9.787914407725335053e+00
4.023593901869347220e-03,-8.111665235793249617e-04,-9.794529634863790690e+00
5.802551747213311600e-04,-7.490966821884523057e-03,-9.791811866081690852e+00
5.150083790055789632e-03,-1.114636438619353437e-02,-9.787764982311665918e+00
-1.770343081661871452e-03,5.054966104901752037e-05,-9.797807112135091145e+00
2.590176873633712705e-03,2.094474222706903949e-03,-9.801259941481662352e+00
5.682165809191405161e-03,9.869032582498306122e-05,-9.786297271890628480e+00
-3.941175938640305992e-03,-1.747548145565498917e-03,-9.796192789291737313e+00
2.459506373666203206e-03,-7.848443140674704610e-03,-9.795850963230572361e+00
3.341141958061426363e-03,1.774206516620277117e-03,-9.792541577864353641e+00
2.424927110977910354e-03,-1.127947790621952476e-03,-9.794942021177085678e+00
-2.296216741377340824e-03,-4.350250399565625328e-03,-9.803068229920734566e+00
1.699470713576943645e-03,1.873294276527128844e-03,-9.798232927377092949e+00
-5.085903268767143432e-04,1.779017880611550835e-03,-9.803297019965585335e+00
-2.583906762724066161e-03,-1.627628690311566911e-03,-9.798392843792052886e+00
2.313168353734075013e-03,3.696566894063502140e-03,-9.788413024957998587e+00
-3.849341143895521414e-03,-2.787011564681764284e-03,-9.793083342125715518e+00
-3.563931802739993835e-04,-3.436238482659731506e-03,-9.800847093673125343e+00
-3.377959542701697640e-03,-3.924831104388727850e-03,-9.792704704570128982e+00
3.316298902568143563e-03,1.913330205376313157e-03,-9.795462630423838135e+00
5.064976551007445947e-03,2.834485268693531269e-03,-9.789900825228327719e+00
-3.228550477108158706e-03,-5.508503359100665533e-03,-9.796195403684322400e+00
-2.110613930666715033e-03,-7.070903695958533335e-04,-9.796265727516564326e+00
-7.891250679747342442e-03,1.884341196030493151e-03,-9.788884335175429996e+00
1.006961783837280683e-03,1.687238434120213928e-03,-9.791947430059689594e+00
-1.266385849302980888e-03,5.414046990958764315e-03,-9.800545909820403523e+00
3.973310499207005457e-03,-2.108961415856334086e-03,-9.795018790844943979e+00
1.068040612658295027e-04,-7.658551778035006634e-03,-9.800558357653111230e+00
-1.923700596968334767e-03,-2.715911859464346370e-04,-9.784195874571583573e+00
2.501964495785851360e-03,-1.036884549483872535e-02,-9.805697068758655988e+00
-4.869414161178806273e-03,-8.747060471571369705e-03,-9.792798281227288015e+00
-6.620757366125996392e-03,-2.248170274508242382e-03,-9.793896281159321759e+00
-1.028067405619297232e-04,7.941563609905823336e-04,-9.794426255449216967e+00
6.083798572397340967e-04,2.447630254242478751e-03,-9.799668358473109464e+00
1.513687734382964008e-02,-1.825172060017882063e-03,-9.797121188182540408e+00
1.457383278330924093e-03,-8.736950185726703386e-03,-9.789780971478103666e+00
1.700262455147339867e-03,-4.349461492923200299e-03,-9.800458825809849728e+00
-2.191855943878993560e-03,1.251083369482385065e-03,-9.803612279818482378e+00
-1.092791615923162721e-02,2.308356515955269951e-03,-9.794241515184058500e+00
-2.461913526514794472e-03,-7.285134433931824034e-03,-9.792791196410174592e+00
-7.908552755372602258e-03,-8.000414954782679097e-03,-9.791218377059220046e+00
4.254304544669522577e-03,-3.623521346830558838e-03,-9.802382137073129442e+00
-2.954043460072361339e-04,-2.430183628541045856e-03,-9.798996717310267002e+00
1.629459047797883909e-03,-7.279071711816782839e-04,-9.796500884852344271e+00
-4.121206546766811168e-03,1.139000886127483495e-03,-9.802207539168540151e+00
3.736298040636631523e-03,-7.867954401811806404e-04,-9.787914662846976199e+00
7.554819187151997403e-04,-1.496551746066435672e-03,-9.789651124630955437e+00
-3.688146882572248902e-04,-3.973772003475738342e-03,-9.798613264798355260e+00
-2.699840138956814163e-03,-9.494141352073456538e-03,-9.798692083041952827e+00
-3.230460445756004367e-04,2.899832350163180326e-03,-9.799427361988389151e+00
3.047563119099788720e-03,-4.551015923060074825e-03,-9.791980397943227388e+00
6.764396249688301062e-03,-5.705103898914946382e-03,-9.804717136942580069e+00
-9.110248390130259305e-03,4.808148591909689601e-03,-9.796512906656753117e+00
3.772884417706462087e-03,-1.693407181415360454e-03,-9.794352608352593137e+00
-5.540221970430392632e-04,1.422124211249125702e-03,-9.799259543480436818e+00
4.866640376684698934e-04,-6.252925729016197559e-03,-9.800811851519908302e+00
8.845786212806842908e-03,-6.265196834776956547e-03,-9.793658800323889579e+00
2.116396875163669821e-03,3.477922940487878593e-03,-9.803441633639984332e+00
-2.437901052291739645e-03,-5.788499282286429376e-03,-9.795302601387316344e+00
-6.380057413704793255e-03,-3.006250140732773767e-03,-9.794785975547316781e+00
-1.627060181626639344e-03,3.852514407154706676e-03,-9.794990223052622014e+00
-2.993882101954646992e-04,4.147255475070486070e-04,-9.799110258717552924e+00
-2.446076615768708312e-03,-5.380379424563251980e-03,-9.794004662049761833e+00
4.844166091643395573e-03,-8.434685122124204772e-05,-9.802741294244087911e+00
-4.276468810527974881e-03,-8.019893687770670437e-03,-9.790957790753084922e+00
-6.918690129442780189e-03,-7.620630819066024839e-03,-9.795121611368511338e+00
-6.586146899866161808e-03,-7.855113126770915319e-03,-9.796535332254000750e+00
-9.954643936747979965e-04,-3.069924078961057986e-04,-9.790436593663477183e+00
-1.624610241322483771e-03,-8.336735418039963388e-03,-9.795583690003752508e+00
-2.582730061135356421e-03,-2.231963639072609504e-03,-9.792362858189521901e+00
1.151925907408645226e-03,1.865828991967624292e-03,-9.800617167239074945e+00
1.010683909894037093e-02,-1.080868264718375061e-03,-9.802698253357085889e+00
-3.765802626745302743e-03,5.818626039785577096e-03,-9.796140617773561488e+00
-3.021287129343963596e-03,2.455119663729157971e-03,-9.800488675365885527e+00
1.213368610513080020e-03,5.307627538935442155e-04,-9.801763920711694666e+00
1.040770796532397048e-02,1.836380604601633168e-04,-9.806106403273904704e+00
-3.067114277372207792e-03,2.369285125425219744e-03,-9.794730435070398755e+00
-9.449396341633496330e-03,2.461244541969197838e-03,-9.796275439539716245e+00
6.992796899918189354e-03,-6.734822227774629137e-04,-9.790578200313605706e+00
1.013627087028592466e-03,2.518146850757645508e-03,-9.787767533541044784e+00
1.142591576986959822e-03,-1.186141300204633479e-02,-9.794403901352287889e+00
-3.197018133475503475e-03,-2.890707794180604265e-03,-9.801847271628348679e+00
4.513426740193363269e-03,2.456453366362894818e-03,-9.790188520378206860e+00
-7.061477903636464298e-03,5.905006794520545679e-03,-9.798802565929282338e+00
-2.872815603988436439e-03,-5.129670156840004762e-03,-9.793136290555153778e+00
1.578472913852971629e-03,3.859079236010211334e-04,-9.789425743764988752e+00
-3.696456896525554623e-03,-3.631308349134939033e-03,-9.799811942174024182e+00
1.837946340683744260e-03,1.012451679076470769e-03,-9.795238272252221989e+00
5.878815172518917463e-03,-4.218481658377917776e-03,-9.792675660527615733e+00
-3.261927032261853314e-03,3.205279939901784446e-04,-9.797997579053575379e+00
2.271874426539170256e-04,-1.005830976478002932e-03,-9.786301029215426439e+00
-6.948927962021931443e-03,1.270851909049948740e-03,-9.794192616469169721e+00
-1.151172781402354760e-02,-1.966562298327393429e-03,-9.798370500724482568e+00
9.578274768837729929e-04,-8.563134930614636590e-04,-9.783521896883778268e+00
3.801727494076502663e-04,8.172302951861248888e-03,-9.792938408957917673e+00
-1.933349072694403887e-03,-3.447381069499753405e-03,-9.787772396938677844e+00
5.031746936087666718e-04,4.993572296865603222e-03,-9.796109095702785652e+00
-8.221651303845096612e-03,-3.666933643863362624e-03,-9.788477514372658561e+00
6.128511295363477281e-03,2.029141241144495362e-03,-9.790918654521956199e+00
1.160356461016924697e-03,3.468228579140255566e-03,-9.784691196295176141e+00
-5.582620565197257863e-03,-6.900214151889084643e-03,-9.792761894926051980e+00
4.287559330201455403e-03,1.764219971455897526e-03,-9.793573606032628831e+00
5.057337872198036308e-04,8.222877904822003745e-03,-9.798984382432706752e+00
-9.958601121841418116e-03,-3.115460297232734970e-03,-9.799384473522511740e+00
3.917810346582197706e-03,-7.289712647128101380e-03,-9.790309779985243210e+00
-2.552307460395614180e-03,-1.580523013538228392e-03,-9.799952338416463959e+00
-7.240563713064196438e-03,1.502046089576973380e-03,-9.792972038282792724e+00
2.350579763081943330e-03,6.819967567500679825e-03,-9.797394375838138103e+00
1.603728444946319600e-03,2.562459093783540833e-03,-9.793467588177360739e+00
6.417744680600970947e-03,-1.914650857760364202e-03,-9.795875822400684996e+00
-1.461012626730239135e-03,5.553270988271167066e-03,-9.798613422536956108e+00
1.016434049459056903e-02,4.207903674030954999e-03,-9.790486064399694044e+00
-4.707066860377300856e-03,-1.954869359368653896e-03,-9.788372932460159603e+00
-1.957979249406614601e-03,-1.812051688386636392e-03,-9.794663682799390259e+00
-1.211889148259030768e-03,4.196627688038128724e-03,-9.799100201731572923e+00
7.236252445593019389e-04,-3.834003124791907167e-03,-9.798134650745621954e+00
-2.168867049189434314e-03,4.171071285405824995e-03,-9.797401885091215235e+00
5.925854160535860143e-03,4.948111139837035009e-03,-9.802103137557848456e+00
-7.603317294444912090e-03,-4.820149998692671990e-04,-9.798025856482132312e+00
-2.362211955553994295e-04,7.446126120931748950e-03,-9.798923325545754182e+00
5.582027422608400354e-03,1.139403019339924831e-03,-9.790593420347009967e+00
1.337827217313362384e-03,-7.003159677516403994e-04,-9.792950600229890057e+00
3.718952537083650752e-03,-5.538015384126722916e-03,-9.794961292245885076e+00
-7.820625796906394492e-03,-4.165625356598022001e-03,-9.788873738286786974e+00
2.486501757444184533e-03,-6.731465903367477889e-03,-9.793331461115172942e+00
2.863605089031212060e-03,-8.469113223853817762e-03,-9.788916435705221630e+00
2.883363261622935887e-03,-1.215534025708057747e-03,-9.789187106672960326e+00
2.417865173828253819e-03,-7.829077074034801118e-03,-9.784034737541100313e+00
8.108645733562585070e-03,-2.934209803525258172e-03,-9.800510436875130793e+00
9.763408946872670011e-03,-2.883523997324953774e-03,-9.793520311723108662e+00
-5.902940362913119444e-03,7.905494460321308087e-04,-9.791759986401347149e+00
-4.669512999772295128e-03,4.935631723043106510e-03,-9.795030962207921021e+00
1.646535248845952277e-03,4.879288777427479018e-03,-9.790010936351867699e+00
9.386084802492477685e-04,-2.902631841139553543e-03,-9.792909952649891281e+00
3.660843112088005107e-04,2.445605830954468212e-04,-9.799068947841949040e+00
1.468692371060869922e-03,3.812421802947388999e-03,-9.797960297250886796e+00
1.158801839501367613e-03,5.617465444144941833e-04,-9.797418400556717089e+00
-1.615346676564990861e-04,1.364621593172406049e-03,-9.793046900251988873e+00
-1.484462538688103271e-04,7.487061406218722438e-03,-9.788123897792599948e+00
-6.070203172831450250e-03,1.140732177485919612e-03,-9.799273061609071078e+00
5.024466074187813013e-03,-1.663351112661314501e-03,-9.797042108047278930e+00
-4.578020129626441878e-03,1.069538640457635146e-03,-9.799373117584318393e+00
1.450339458494172133e-04,-2.228092744086698166e-03,-9.801272525252905155e+00
-5.974371963838498618e-03,4.317973829742324451e-03,-9.787424066147099921e+00
4.509145000194664590e-03,9.245582685378997065e-03,-9.799534047689409277e+00
-5.338973706684462146e-03,2.683926605454477676e-04,-9.798509836329417411e+00
-7.911618710312439545e-03,-2.440850066910635937e-03,-9.797917949756620004e+00
-2.152491889040958773e-03,6.377186341822024210e-04,-9.801782600272336055e+00
8.908243333005837900e-03,-5.995923728864754366e-03,-9.800040171968495528e+00
-4.434119992225775755e-03,-1.455295585161790447e-03,-9.794891885325162306e+00
-9.679945382959291144e-04,6.526245658041470235e-03,-9.790341425459944347e+00
1.442827169040811338e-03,-7.553932581398208404e-03,-9.788321571687262690e+00
5.038360943334810847e-03,7.270166042572309174e-03,-9.805270471713781077e+00
5.021147126219498505e-03,-4.455661531362452711e-04,-9.798192380635265764e+00
4.315888212058806642e-03,-2.273396562350246241e-03,-9.798741136496467163e+00
3.809827797202809414e-03,8.759663690676483452e-04,-9.795716206586597252e+00
-1.798177822796459633e-03,-6.880339263207387599e-04,-9.808273829428605595e+00
-9.048431947716914503e-03,-2.714728564079510985e-03,-9.801177778306467303e+00
6.387610819425656398e-04,-7.304811423068998701e-03,-9.798559683944228382e+00
-3.418126526446459406e-03,2.115140269499784630e-03,-9.799031346047799573e+00
8.085850972828956609e-03,-2.071977725623026529e-04,-9.798645155450431687e+00
-1.058835488690429644e-03,-6.120334219960234115e-04,-9.783192199109068454e+00
-3.876842387172325152e-03,-4.110667012897790615e-03,-9.799986511384499721e+00
-2.158739605497277548e-03,-5.805222304903986247e-03,-9.800350239586760992e+00
1.301599445384108572e-03,-2.570535003376776383e-03,-9.795256665147476838e+00
4.734985262485397715e-03,-1.281670971780595174e-03,-9.790977886525753959e+00
2.389065425533397260e-03,-1.780914153685863059e-03,-9.793934403913935327e+00
6.602799001394742302e-03,4.960644499807769989e-03,-9.794155731347986560e+00
-4.446898086226360922e-04,6.535066202085760417e-03,-9.794162774835159624e+00
5.475575507832273515e-04,4.369944970379961019e-03,-9.792881311006384593e+00
1.146468415856342904e-02,5.783176983039774128e-05,-9.795619047039403782e+00
