ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
-5.634000000001334030e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.625000000001334399e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.616000000001334769e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.607000000001335849e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.598000000001336218e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.589000000001336588e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.580000000001337668e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.571000000001338037e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.562000000001338407e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.553000000001338776e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.544000000001339856e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.535000000001340226e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.526000000001340595e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.517000000001340965e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.508000000001342045e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.499000000001342414e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.490000000001342784e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.481000000001343153e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.472000000001344233e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.463000000001344603e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.454000000001344972e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.445000000001346052e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.436000000001346422e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.427000000001346791e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.418000000001347161e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.409000000001348241e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.400000000001348610e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.391000000001348980e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.382000000001349349e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.373000000001350429e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.364000000001350799e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.355000000001351168e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.346000000001351538e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.337000000001352618e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.328000000001352987e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.319000000001353357e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.310000000001354437e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.301000000001354806e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.292000000001355176e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.283000000001355545e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.274000000001356625e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.265000000001356995e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.256000000001357364e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.247000000001357733e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.238000000001358814e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.229000000001359183e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.220000000001359552e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.211000000001360632e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.202000000001361002e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.193000000001361371e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.184000000001361741e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.175000000001362821e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.166000000001363190e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.157000000001363560e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.148000000001363929e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.139000000001365009e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.130000000001365379e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.121000000001365748e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.112000000001366118e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.103000000001367198e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.094000000001367567e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.085000000001367937e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.076000000001369017e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.067000000001369386e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.058000000001369756e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.049000000001370125e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.040000000001371205e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.031000000001371575e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.022000000001371944e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.013000000001372314e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.004000000001373394e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.995000000001373763e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.986000000001374133e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.977000000001374502e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.968000000001375582e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.959000000001375952e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.950000000001376321e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.941000000001377401e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.932000000001377771e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.923000000001378140e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.914000000001378510e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.905000000001379590e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.896000000001379959e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.887000000001380329e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.878000000001380698e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.869000000001381778e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.860000000001382148e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.851000000001382517e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.842000000001382887e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.833000000001383967e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.824000000001384336e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.815000000001384706e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.806000000001385786e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.797000000001386155e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.788000000001386525e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.779000000001386894e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.770000000001387974e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.761000000001388344e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.752000000001388713e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.743000000001389083e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.734000000001390163e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.725000000001390532e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.716000000001390902e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.707000000001391982e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.698000000001392351e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.689000000001392721e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.680000000001393090e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.671000000001394170e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.662000000001394540e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.653000000001394909e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.644000000001395279e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.635000000001396359e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.626000000001396728e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.617000000001397098e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.608000000001397467e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.599000000001398547e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.590000000001398917e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.581000000001399286e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.572000000001400366e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.563000000001400736e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.554000000001401105e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.545000000001401474e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.536000000001402555e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.527000000001402924e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.518000000001403293e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.509000000001403663e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.500000000001404743e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.491000000001405112e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.482000000001405482e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.473000000001405851e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.464000000001406931e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.455000000001407301e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.446000000001407670e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.437000000001408750e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.428000000001409120e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.419000000001409489e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.410000000001409859e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.401000000001410939e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.392000000001411308e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.383000000001411678e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.374000000001412047e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.365000000001413127e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.356000000001413497e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.347000000001413866e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.338000000001414236e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.329000000001415316e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.320000000001415685e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.311000000001416055e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.302000000001417135e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.293000000001417504e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.284000000001417874e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.275000000001418243e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.266000000001419323e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.257000000001419693e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.248000000001420062e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.239000000001420432e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.230000000001421512e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.221000000001421881e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.212000000001422251e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.203000000001423331e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.194000000001423700e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.185000000001424070e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.176000000001424439e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.167000000001425519e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.158000000001425889e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.149000000001426258e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.140000000001426628e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.131000000001427708e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.122000000001428077e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.113000000001428447e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.104000000001428816e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.095000000001429896e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.086000000001430266e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.077000000001430635e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.068000000001431715e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.059000000001432085e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.050000000001432454e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.041000000001432824e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.032000000001433904e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.023000000001434273e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.014000000001434643e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.005000000001435012e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.996000000001436092e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.987000000001436462e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.978000000001436831e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.969000000001437201e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.960000000001438281e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.951000000001438650e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.942000000001439020e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.933000000001440100e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.924000000001440469e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.915000000001440839e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.906000000001441208e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.897000000001442288e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.888000000001442658e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.879000000001443027e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.870000000001443397e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.861000000001444477e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.852000000001444846e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.843000000001445216e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.834000000001445585e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.825000000001446665e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.816000000001447034e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.807000000001447404e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.798000000001448484e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.789000000001448853e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.780000000001449223e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.771000000001449592e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.762000000001450672e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.753000000001451042e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.744000000001451411e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.735000000001451781e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.726000000001452861e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.717000000001453230e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.708000000001453600e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.699000000001454680e+01,0.000000000000000000e+00,0.000000000000000000e+00
